2015-05-10 20:22:07,835 INFO  File: Research.Api started
2015-05-10 20:22:08,663 INFO  File: ~API:Seeking methods in assembly System.Data, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,666 INFO  File: API:Seeking methods in assembly System.Transactions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,670 INFO  File: ~API:Seeking methods in assembly System.Transactions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,673 INFO  File: API:Seeking methods in assembly System.EnterpriseServices, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,680 INFO  File: ~API:Seeking methods in assembly System.EnterpriseServices, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,683 INFO  File: API:Seeking methods in assembly Microsoft.JScript, Version=10.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,688 INFO  File: ~API:Seeking methods in assembly Microsoft.JScript, Version=10.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,690 INFO  File: API:Seeking methods in assembly Microsoft.VisualStudio.Web.PageInspector.Loader, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,693 INFO  File: ~API:Seeking methods in assembly Microsoft.VisualStudio.Web.PageInspector.Loader, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,696 INFO  File: API:Seeking methods in assembly System.Web.WebPages.Deployment, Version=2.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,699 INFO  File: ~API:Seeking methods in assembly System.Web.WebPages.Deployment, Version=2.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,702 INFO  File: API:Seeking methods in assembly Microsoft.CSharp, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,706 INFO  File: ~API:Seeking methods in assembly Microsoft.CSharp, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,709 INFO  File: API:Seeking methods in assembly System.Web.Services, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,713 INFO  File: ~API:Seeking methods in assembly System.Web.Services, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,716 INFO  File: API:Seeking methods in assembly System.Drawing, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,721 INFO  File: ~API:Seeking methods in assembly System.Drawing, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:08,724 INFO  File: API:Seeking methods in assembly System.IdentityModel, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,730 INFO  File: ~API:Seeking methods in assembly System.IdentityModel, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,733 INFO  File: API:Seeking methods in assembly System.Runtime.Serialization, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,739 INFO  File: ~API:Seeking methods in assembly System.Runtime.Serialization, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,742 INFO  File: API:Seeking methods in assembly System.ServiceModel, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,769 INFO  File: ~API:Seeking methods in assembly System.ServiceModel, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,772 INFO  File: API:Seeking methods in assembly System.ServiceModel.Activation, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,776 INFO  File: ~API:Seeking methods in assembly System.ServiceModel.Activation, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,779 INFO  File: API:Seeking methods in assembly System.ServiceModel.Web, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,782 INFO  File: ~API:Seeking methods in assembly System.ServiceModel.Web, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,785 INFO  File: API:Seeking methods in assembly System.Activities, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,793 INFO  File: ~API:Seeking methods in assembly System.Activities, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,796 INFO  File: API:Seeking methods in assembly System.ServiceModel.Activities, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,801 INFO  File: ~API:Seeking methods in assembly System.ServiceModel.Activities, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,805 INFO  File: API:Seeking methods in assembly System.WorkflowServices, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,814 INFO  File: ~API:Seeking methods in assembly System.WorkflowServices, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,818 INFO  File: API:Seeking methods in assembly System.Web.Extensions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,830 INFO  File: ~API:Seeking methods in assembly System.Web.Extensions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,835 INFO  File: API:Seeking methods in assembly System.Data.DataSetExtensions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,839 INFO  File: ~API:Seeking methods in assembly System.Data.DataSetExtensions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,842 INFO  File: API:Seeking methods in assembly System.Xml.Linq, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,845 INFO  File: ~API:Seeking methods in assembly System.Xml.Linq, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:08,848 INFO  File: API:Seeking methods in assembly System.ComponentModel.DataAnnotations, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,852 INFO  File: ~API:Seeking methods in assembly System.ComponentModel.DataAnnotations, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,855 INFO  File: API:Seeking methods in assembly System.Web.DynamicData, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,859 INFO  File: ~API:Seeking methods in assembly System.Web.DynamicData, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:08,861 INFO  File: API:Seeking methods in assembly DevReactor.Toolbox.API, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,866 INFO  File: ~API:Seeking methods in assembly DevReactor.Toolbox.API, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,869 INFO  File: API:Seeking methods in assembly DevReactor.Toolbox.BO, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,874 INFO  File: ~API:Seeking methods in assembly DevReactor.Toolbox.BO, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,877 INFO  File: API:Seeking methods in assembly DevReactor.Toolbox.Encrypting, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,881 INFO  File: ~API:Seeking methods in assembly DevReactor.Toolbox.Encrypting, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,884 INFO  File: API:Seeking methods in assembly DevReactor.Toolbox.Tools, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,888 INFO  File: ~API:Seeking methods in assembly DevReactor.Toolbox.Tools, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,891 INFO  File: API:Seeking methods in assembly log4net, Version=1.2.13.0, Culture=neutral, PublicKeyToken=669e0ddf0bb1aa2a
2015-05-10 20:22:08,901 INFO  File: ~API:Seeking methods in assembly log4net, Version=1.2.13.0, Culture=neutral, PublicKeyToken=669e0ddf0bb1aa2a
2015-05-10 20:22:08,906 INFO  File: API:Seeking methods in assembly MaxMind.Db, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,912 INFO  File: ~API:Seeking methods in assembly MaxMind.Db, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,916 INFO  File: API:Seeking methods in assembly MaxMind.GeoIP2, Version=2.1.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,920 INFO  File: ~API:Seeking methods in assembly MaxMind.GeoIP2, Version=2.1.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,924 INFO  File: API:Seeking methods in assembly Newtonsoft.Json, Version=6.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed
2015-05-10 20:22:08,938 INFO  File: ~API:Seeking methods in assembly Newtonsoft.Json, Version=6.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed
2015-05-10 20:22:08,941 INFO  File: API:Seeking methods in assembly Oracle.ManagedDataAccess, Version=4.121.1.0, Culture=neutral, PublicKeyToken=89b483f429c47342
2015-05-10 20:22:08,963 INFO  File: ~API:Seeking methods in assembly Oracle.ManagedDataAccess, Version=4.121.1.0, Culture=neutral, PublicKeyToken=89b483f429c47342
2015-05-10 20:22:08,967 INFO  File: API:Seeking methods in assembly Research.BO, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,971 INFO  File: ~API:Seeking methods in assembly Research.BO, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,973 INFO  File: API:Seeking methods in assembly Research.Logic, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,976 INFO  File: ~API:Seeking methods in assembly Research.Logic, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,979 INFO  File: API:Seeking methods in assembly Research.Web.API, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,983 INFO  File: API:Method added: Account.Login
2015-05-10 20:22:08,987 INFO  File: API:Method added: Account.Read
2015-05-10 20:22:08,989 INFO  File: API:Method added: Account.Registration
2015-05-10 20:22:08,993 INFO  File: API:Method added: Questions.Get
2015-05-10 20:22:08,995 INFO  File: ~API:Seeking methods in assembly Research.Web.API, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:08,998 INFO  File: API:Seeking methods in assembly RestSharp, Version=105.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:09,007 INFO  File: ~API:Seeking methods in assembly RestSharp, Version=105.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:09,010 INFO  File: API:Seeking methods in assembly System.Web.WebPages.Deployment, Version=1.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:09,013 INFO  File: ~API:Seeking methods in assembly System.Web.WebPages.Deployment, Version=1.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:09,015 INFO  File: API:Seeking methods in assembly Microsoft.VisualStudio.Web.PageInspector.Runtime, Version=12.3.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:09,018 INFO  File: ~API:Seeking methods in assembly Microsoft.VisualStudio.Web.PageInspector.Runtime, Version=12.3.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:09,021 INFO  File: API:Seeking methods in assembly Microsoft.VisualStudio.Web.PageInspector.Tracing, Version=12.3.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:09,024 INFO  File: ~API:Seeking methods in assembly Microsoft.VisualStudio.Web.PageInspector.Tracing, Version=12.3.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:09,027 INFO  File: API:Seeking methods in assembly Microsoft.VisualStudio.Web.PageInspector.HtmlParser, Version=12.3.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:09,035 INFO  File: ~API:Seeking methods in assembly Microsoft.VisualStudio.Web.PageInspector.HtmlParser, Version=12.3.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:09,038 INFO  File: API:Seeking methods in assembly Microsoft.Web.Infrastructure, Version=1.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:09,041 INFO  File: ~API:Seeking methods in assembly Microsoft.Web.Infrastructure, Version=1.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
2015-05-10 20:22:09,044 INFO  File: API:Seeking methods in assembly System.Data.Services.Design, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:09,047 INFO  File: ~API:Seeking methods in assembly System.Data.Services.Design, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:09,050 INFO  File: API:Seeking methods in assembly App_global.asax.yjrowaay, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:09,053 INFO  File: ~API:Seeking methods in assembly App_global.asax.yjrowaay, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:09,056 INFO  File: API:Seeking methods in assembly System.Web.Mobile, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:09,064 INFO  File: ~API:Seeking methods in assembly System.Web.Mobile, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
2015-05-10 20:22:09,067 INFO  File: API:Seeking methods in assembly App_Web_gxwmvrkn, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:09,070 INFO  File: ~API:Seeking methods in assembly App_Web_gxwmvrkn, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
2015-05-10 20:22:09,073 INFO  File: API:Seeking methods in assembly System.Numerics, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:09,076 INFO  File: ~API:Seeking methods in assembly System.Numerics, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
2015-05-10 20:22:09,080 INFO  File: multi-methods-mode=
2015-05-10 20:22:09,118 INFO  File: db.config setting connection-string-regex is empty. Using default: (?:(?<engine>[^|]+?)\|)?(?<conn>[^|]+)
2015-05-10 20:22:09,123 INFO  File: Decrypting connection string dbId=default
2015-05-10 20:22:09,142 INFO  File: Config section 'encrypting' not found. Check web.config!
2015-05-10 20:22:09,148 INFO  File: System.Exception: Error 'Failed to load direct softAES dbAccess encrypting profile.' in method DevReactor.Toolbox.BO.Database.ConnectionInfo+StandardConnectionStringPreparer.decryptPwd ---> System.Exception: Failed to load direct softAES dbAccess encrypting profile. ---> System.NullReferenceException: Object reference not set to an instance of an object.
   at DevReactor.Toolbox.BO.Database.ConnectionInfo.StandardConnectionStringPreparer.decryptPwd(String pwdSrc)
   --- End of inner exception stack trace ---
   --- End of inner exception stack trace ---
2015-05-10 20:22:09,156 INFO  File: System.Exception: Error 'Object reference not set to an instance of an object.' in method DevReactor.Toolbox.BO.Database.ConnectionInfo+StandardConnectionStringPreparer.decryptPwd ---> System.NullReferenceException: Object reference not set to an instance of an object.
   at DevReactor.Toolbox.BO.Database.ConnectionInfo.StandardConnectionStringPreparer.decryptPwd(String pwdSrc)
   --- End of inner exception stack trace ---
2015-05-10 20:22:09,159 INFO  File: Error decrypting db password. Using password as is.
2015-05-10 20:22:09,166 INFO  File: m_connectionStringsPrepared.Add(Server=.\SQL2012;User ID=sa;password=scauser1991;Database=ndr;Persist Security Info=True, Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991)
2015-05-10 20:22:09,177 INFO  File: toolbox-command-timeout=30
2015-05-10 20:22:09,207 INFO  File: XMLToLowerCase.xslt loaded successfully
2015-05-10 20:22:09,226 INFO  File: 
--Connection Open #58016458 MSSQL|default|Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991
--Took:  034 ms;
EXEC Account_get	@str_email = N'scauser91@yandex.ua'
,	@str_password = N'123123123'


2015-05-10 20:22:09,244 INFO  File: MemorySessionStorage.Add: 546d30a8-b33c-4aec-9a0b-695582b04904+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:22:09
2015-05-10 20:22:09,435 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)
2015-05-10 20:22:09,447 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)=721D564F-E7FF-4AEB-A760-423FFA8CEFE5+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:22:09
2015-05-10 20:22:09,447 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)
2015-05-10 20:22:09,460 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)=721D564F-E7FF-4AEB-A760-423FFA8CEFE5+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:22:09
2015-05-10 20:22:09,467 INFO  File: 
--Connection Open #22190155 MSSQL|default|Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991
--Took:  008 ms;
EXEC Account_get	@pk = 7


2015-05-10 20:22:09,460 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)
2015-05-10 20:22:09,483 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)=721D564F-E7FF-4AEB-A760-423FFA8CEFE5+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:22:09
2015-05-10 20:22:09,482 ERROR File: Error 'Failed to load toolbox-baseobject-cache-get-standard settings in db.config. Using default instead.' in method DevReactor.Toolbox.BO.Filter.get_cCacheTimeGetStandard
System.Exception: Failed to load toolbox-baseobject-cache-get-standard settings in db.config. Using default instead. ---> System.ArgumentNullException: Value cannot be null.
Parameter name: String
   at System.Number.StringToNumber(String str, NumberStyles options, NumberBuffer& number, NumberFormatInfo info, Boolean parseDecimal)
   at System.Number.ParseInt32(String s, NumberStyles style, NumberFormatInfo info)
   at DevReactor.Toolbox.BO.Filter.get_cCacheTimeGetStandard()
   --- End of inner exception stack trace ---
2015-05-10 20:22:09,514 INFO  File: 
--Connection Open #48389082 MSSQL|default|Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991
--Took:  033 ms;
EXEC Question_get

2015-05-10 20:22:09,523 INFO  File: 
--Connection Open #38928145 MSSQL|default|Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991
--Took:  005 ms;
EXEC Account_get	@pk = 7


2015-05-10 20:22:09,527 INFO  File: 
--Connection Open #32148304 MSSQL|default|Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991
--Took:  006 ms;
EXEC Question_get	@pagesize = 11


2015-05-10 20:23:33,347 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)
2015-05-10 20:23:33,352 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)=721D564F-E7FF-4AEB-A760-423FFA8CEFE5+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:23:33
2015-05-10 20:23:33,365 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)
2015-05-10 20:23:33,371 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)=721D564F-E7FF-4AEB-A760-423FFA8CEFE5+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:23:33
2015-05-10 20:23:33,374 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)
